reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
4a2924ac-d82e-4fb5-a076-8febd6dac628,Maria Leon,"It was totally AWESOME to have heard from HONG KONG, NETHERLANDS, NORWAY and their voices were very clear. One thing I would have liked to have been able to lower the volume!",5,1,40.4.3,2020-05-13 18:06:21,40.4.3
d6a77bd0-df69-4963-8b52-0ca743cf43ef,Tsion Cummings,"The camera will not turn on. Every time I try to activate my video, it keeps saying ""Ensure that no other apps are using the camera or that camera permission is enabled for Webex Meetings, and then try again"". I literally gave the app permission and will have all other apps closed and it still says this. This has negatively impacted my work and threatened my payment. All other video conferencing platforms work on my phone except for this one. What's going on!? You guys need to fix this.",1,234,40.8.1,2020-08-10 08:30:55,40.8.1
53264e61-76ce-4972-b7bb-8095961d622d,Ayush1,Bad quality video confrencing app....it uses the data at high rate and give a bad quality audio and video in return...My suggestion is to use google meet for online classes. . .A trusted app,1,0,40.6.1,2020-07-08 05:56:08,40.6.1
091954c2-28f7-46d0-841f-bc0b836c3863,S. PAUL MEHRER,"Giving 4 STARS due to connectivity problems a few times. It could be on my end but without knowing for sure I cannot give 5 STARS Otherwise, it is a great platform to use for multiple users wanting a place to meet live.",4,4,41.01.1,2021-01-21 17:19:32,41.01.1
a482b958-cdff-4b15-ac80-c0dff0e61293,Tausif Alam,This is the best online study platform comparing to zoom and others. It gives us 50 minutes free excess which is longer than any other apps. I am the using this apps from last 6 months . And it's easy to access. I just love this apps,5,3,40.10.0,2020-10-19 07:32:23,40.10.0
fbca1df5-b693-431a-82d9-2065d2a52e4e,Veronicah M,"Was working well. After the most recent update, the sound doesn't connect and half of the time, I can't watch the presentation.",1,1,42.4.1,2022-04-25 22:32:57,42.4.1
c93de24c-65a6-4389-841e-b09ade15144c,Mark Christian,I tried 5 different weeks in a row to connect to the Superior Court in Westminster and screwed up every meeting and now I have to go in and deal with a bench warrant! This program sucks! Either the audio didn't work or the video didn't work and they wouldn't work together,1,0,,2022-04-29 04:50:25,
315e6140-ecde-41b6-b35c-9288155ecedf,Krystal Hankins,"No latency issues or audio problems. You guys should make it so that when someone joins a meeting, only the meeting host can hear the ping instead of everyone. Its distracting.",5,2,41.5.1,2021-06-17 23:09:34,41.5.1
2dc3f042-9f00-439a-9401-3b3d2d10b4c8,Vulugundam MP Rao,"The audio was getting disconnected frequently, with the result the speaker could not be understood for much of the time. Lot of improvement needed.",3,1,42.7.1,2022-07-26 14:24:01,42.7.1
278bfef0-724e-45f5-9b70-3d85581bb40e,Mahendra Kumar,Unable to connect,1,0,44.7.1,2024-08-20 12:38:30,44.7.1
1ea00607-c374-4d2e-8db0-0e05e3e16c25,Yolanda,Cisco Webex works really great like right now we're on lockdown cuz of the covid-19. It works really great to communicate with the teachers n getting school work done n have meeting with the teacher so I would like to say thank you very much for this app,5,0,41.10.1,2021-11-05 00:32:45,41.10.1
916718e5-1f47-40a8-a4f4-6e748d39645f,Rahul Kumar Chauhan,"Ideally I have always given 5 stars, whenever the app prompted for rating. But since the Linux app is taking time to release & I want it to be noticed by Cisco, giving Cisco a 1 star. The Android app is great as usual, work fine. 5 stars for android app.",1,0,40.9.1,2020-09-17 19:13:39,40.9.1
15c28337-cae0-4f89-b508-fa37ef08a60e,Brian Christopher,"On full wifi sitting next to the router, or 5 bars of 5G signal, didn't matter. Sound was incredibly choppy and frustrating. Video was fine though. So there's that.",2,10,42.3.0,2022-03-09 21:32:13,42.3.0
52467f8f-affb-4811-b5aa-b05dd8c33d31,GAME VERSE,Okay app but it has a few issues like whenever i join a meeting and start the split screen option on my device it automatically throws me out of the meeting and when i join it shows that I am already there !!! And there are two members in the meeting of the same name ..... Pls fix this bug,4,7,41.2.0,2021-03-22 13:19:20,41.2.0
1ae689fe-609e-472d-95d7-4dc69b3da129,archie brown,The app works well for my V.A. meetings. The only bad thing is it heats up my phone on longer meetings. I wonder if there is something I can do to avoid that. The app works well otherwise,5,0,42.6.0,2022-06-13 20:19:36,42.6.0
11dd5eae-1ad9-4e18-b92d-5ff84a348d9c,Brandi Holloway,I love this app cause the prison uses it for video visits with the inmates so I get to see my boyfriend every week! Especially during this pandemic its very useful 👌 and I get to see my mans face while we are apart cause I don't have the means to get a drive to the prison which is 45 mins away! Thanks Webex 😊,5,4,41.2.1,2021-02-22 21:06:41,41.2.1
5638b2cf-5950-4f45-8f74-740cca12ed9e,Yash,Not able to see the video and meeting is going on in background could hear the voice like a phone call and the screen is being complete closed as if we are on a call once I get a call and didn't attend that call also,1,5,41.10.1,2021-10-25 15:18:59,41.10.1
18eb9954-0c44-4327-a755-11945001f2fa,Mira Sharma,"I'm giving 4 stars ⭐️⭐️⭐️⭐️, Because it's good app but after I updated this app it's shows me that, Error 😑 So I'm really very sorry but please fix the problem in it.. And it's taking more time to connect and it's showing me all the time error 😑 so please fix this bugg app... 🙂",4,0,40.12.2,2021-01-03 07:15:46,40.12.2
6574cff0-4a3c-4a6b-87b5-fd44f5e7e76a,A Google user,The presentation was no different from being in the office. only challenge was the volume on my microphone was low on the call. This is not the case with regular calls.,4,0,39.4.0,2019-05-24 19:38:54,39.4.0
86cb61ee-7742-4041-93bc-6a73947bb3fa,A Google user,This is a very difficult app to manage on a handheld device. It also does not automatically shut down and will kill the battery!! Fail!,2,0,11.4.1,2018-11-07 15:30:34,11.4.1
193c9ed6-b595-41fa-ad95-4ef5da32ae4b,Kulat Mon,"Very loud, shrill and sharp feedback and echo when on speaker. Facing video and audio connection issues past 2 meetings. Had to type out the whole presentation on d chat box instead",1,0,40.4.1,2020-05-04 09:29:24,40.4.1
f31750f6-242f-44e1-82b2-007897d7cb37,V Manuvel,This app is really helpful for online classes but the major problem is that the fact that this application doesn't respond at all I'm not the only one who has experienced it unfortunately my friend has found this problem annoying too I personally don't recommend this app,1,4,41.2.1,2021-02-25 18:16:14,41.2.1
b74fa065-2dad-48aa-9594-0e7c3def5ceb,Anne Butler,The reception was unstable. I couldn't hear everything clearly. The presentation and content was excellent.,4,3,42.3.0,2022-03-10 17:57:55,42.3.0
e1c14882-319f-40c6-a7d3-6e7841591f1e,A Google user,My daughter's and son school IEP plans! Worked great and got to see everyone that my daughter has missed due to covid 19! Worked well but had to turn off my wifi and use data which is fine because it worked better when I did with the video.,5,0,40.2.3,2020-04-10 19:37:09,40.2.3
54238fa5-0a59-459c-b239-159fe552658a,Pratik Haldankar,"It's Worst. 😡😡😡😡 I attended the Meeting For about 20 Min. I Required Too Much Battery Within 20 Min. It Consumed 17% of Lower Initially I faced Volume Problems After that My Mobile Screen Gets Completely White. I Couldn't Even Get Back To Main Home Screen, Setting Option. I waited for Few Min. More But Nothing Changes So I want Restart My Device. If U Want To Screw Up UR Device then It's Better Option For U 🤕🤕🤕🤕 Recommended Don't Even Download It",1,0,,2021-03-27 09:59:29,
782c1e85-6c56-4b61-a13a-9ba8b6ad76fb,A Google user,Went well. I was listening through Blue Tooth on my Bose Headphones. I kept on losing the blue tooth connection when people entered and exited the meeting. I will need to see how to fix this.,4,0,40.2.3,2020-03-29 20:39:39,40.2.3
bfc02b20-37db-4217-b523-71c4fede2a4e,John C,Every morning I have a meeting and I have to uninstall and reinstall the app to just join the conference call. It just states connecting and nothing happens. Android 10. Cisco fix this,1,5,40.12.2,2020-12-23 15:40:02,40.12.2
357d71e9-a226-46c1-8d17-38cfa63b50ee,Philip Walker,Web app is better than desktop from a login perspective. Issue is that it attempts to provide similar view in a small screen space.,4,0,40.8.1,2020-08-03 17:40:44,40.8.1
2321c33f-ee47-4d5c-b979-dc50a90055b5,Elmiah Yusup,"During a one-hour meeting, there is a contant beep sound that is interrupting my whole experience. Maybe the developer can look into this matter and resolve it. Thank you.",3,0,40.6.1,2020-06-26 10:55:06,40.6.1
2a28545b-d918-46dc-bad0-a37338b4f0a0,A Google user,Appreciate the information. Even though overwhelming. It gives a timeline of where Clinical Microbiology is heading in the future. My most embracing part of the presentation is genome susceptibility versus current methods. Thanks again for a lovely presentation Dr. Tille.,4,0,39.10.0,2019-11-20 21:16:30,39.10.0
35c21c4d-37c2-4efa-a8f1-3ba07d8212b5,Dilshod Davlatov,"Doesn't save my password. Asks if I wanna use fingerprint next time I log in, registers my response and fingerprint, and next time I log in, asks if I want to register my fingerprint..... THE WORST part is that I used my spare time while on my bus to open a ticket from within the app, waisted 30 min to compose the text and do screenshots etc, and when I sent my support question, the app told me to open a support ticket from the desktop, hey huge company, can you fix these two issues?",1,61,41.2.0,2021-02-12 17:27:49,41.2.0
139e5c99-1614-4e9a-8ccb-d506e73bf157,A Google user,"Works well, great to be able to see shared screens on the go. Some of the interface buttons take some time to get used to.",4,1,11.4.0,2018-10-26 04:01:33,11.4.0
68bd431f-a692-4426-917a-1766f1cf387a,Stephanie Crockett,I love WebEx it is a great app to connect multiple people at one time I'm pretty sure it's mostly used for corporate situations but group meetings for weekly get togethers it's perfect I'm so happy that I installed it and I am completely satisfied,5,1,42.8.0,2022-08-25 02:03:29,42.8.0
a2913016-2ede-415a-b38c-7015dba2af05,Sayantika Dutta,It's a very bad app. Nowadays it's problem is I join in the cls and then after sometime automatically I out from the class it's shows then I can't able to join. Pls improve features,1,0,41.4.0,2021-04-28 13:08:09,41.4.0
1d9ab7cc-5ce7-4e53-833c-d1ff4b0357f7,Ali Rad,"Not as intuitive as MS Teams. Organizing meetings and updating them are not very straightforward. However, the call quality and screen sharing is alright.",3,1,40.11.0,2020-11-09 23:36:09,40.11.0
595f18d1-b785-4875-baa8-343225bee893,Don Stack,"My experience was terrible. I got asked too many questions about things I don't know the meaning of. I had to actually enter my email more than 20 times. I finally arrived at my meeting and could find no way to get sound. There were 4 choices about the sound, none of them had any meaning for me and none produced any results. So I missed my meeting because you guys can't put together something that works.",1,158,41.4.0,2021-04-18 05:15:29,41.4.0
e116eb1b-1a37-4e58-b11c-9a1530b563aa,Sakhan ram Kashyap,This aap was not download in my n Second phone .. pls check this,1,0,44.9.0,2024-09-08 04:07:43,44.9.0
47e4d8c5-e29d-4a3c-8ea4-f198ea673918,Helen Donald,"Good and stable platform in my experience, works well on my tablet for both sound and vision. Can only view 4 participants per screen though - perhaps limitations of my hardware?",4,0,40.6.0,2020-06-17 22:40:35,40.6.0
67d14c7d-7ba4-4927-8b85-a8d20a0cc5df,Ritu Raj,"It is very good, adorable app for me. I think that if anybody will say that what is the best app for online classes? - Then I will say that Cisco Webex! It also doesn't consume more battery or data. Thank u to the founder of Cisco webex.",5,0,,2021-02-18 06:16:36,
f6d71801-32cf-438a-b630-e3561d611aa7,Brian Villarruel,"Excelent tool! I wish there was a way to make the shared content on full screen on your phone, if there was an option I didn't find it...",5,2,41.6.0,2021-06-18 17:07:53,41.6.0
5c4346cc-c8cf-4786-92bf-09deb9aaf9d5,A Google user,"I think I hate this app, audio quality is bad, problems to connect. Chrome extension doesn't work. It is painful an unnecessary source of stress in my work.",2,0,39.8.0,2019-10-01 16:56:23,39.8.0
a8f4c617-2099-44ad-93f2-4f4df1092040,A Google user,"I should not have to crank my volume all the way to Max in my car and still can't hear people in the meeting. I am running on an Android LG Q7. I ran previously on another Android, and then on an Apple device before that. seems to work better on Apple.",2,3,39.4.0,2019-05-22 16:35:15,39.4.0
42a1e543-a061-43b6-9cd8-f530f4ed7554,Pavel Lis,"It doesn't matter if I log in throught app or PC, sound and mic always drops. Constantly having to choose my time zone. Zoom is far better",1,0,40.4.3,2020-06-15 09:10:17,40.4.3
ab859aaf-d41b-4bdf-8672-4e9876228b55,Tracie Garcia,My experience so far has been fun effective and convenient with very few hiccups! A little nervous about the security of meetings.,5,0,41.3.0,2021-03-18 22:39:25,41.3.0
ccafb781-548c-4dd7-9b3d-2c75e90032b5,Noobscape,Great app! Now it is useful for my online classes. But the only thing that sucks is this app takes more data. I recommend them to fix this please. Overall the app is really great! It is useful for your online classes now!,5,2,40.7.1,2020-07-24 07:17:46,40.7.1
691284a2-9727-4267-8be0-1867bfd43486,A Google user,Good quality. The audio was a little weak. But other than that a sound service. Definitely would recommend it and give this a thumbs up!,4,0,39.11.0,2020-01-08 18:53:11,39.11.0
2ebba3e8-7724-478c-84f5-1ce86c5114f5,Kiballer,"I hoped to see boxes of all that were present in the meeting. Other than that, all was good. I had good video clarity and good audio clarity.",5,0,40.4.1,2020-05-04 02:03:44,40.4.1
c2914d0c-5472-4c21-8292-97bc402d89a5,Michael Jastram,Bluetooth did not work. Video could not be activated in landscape mode (button was off screen). Webex does not work on linux (main reason for installing app in the first pace),1,0,42.6.0,2022-06-22 14:40:23,42.6.0
e371bebb-2d4c-45a4-b52f-02ba6f6ec7d3,Venkat T,Audio disconnects frequently. No option to sync the recent meetings that are done using desktop app... Consumes total bandwidth during screen sharing and video conferencing,2,2,40.12.2,2020-12-19 06:51:04,40.12.2
0b2d8fd9-677a-48a3-9227-316c8b1b5bce,A Google user,I use this for on the road or home meetings. The interface is very similar to the desktop version and the visual and audio quality is good.....and it is free....,5,0,11.3.0,2018-09-25 03:47:08,11.3.0
28e40b84-cce9-4f40-9d41-5514cf59632a,Umesh Agarwal,Very good app. Facing issues in using this on Lenovo yoga tablet. Other participants are not able to hear my voice. I have checked microphone and its enabled too. Please help urgently.,4,0,41.4.0,2021-05-13 08:59:44,41.4.0
46ae99d9-89f0-418d-bb15-29c2fc85f79d,A Google user,The mobile app is very handy. It has all the features offered on the desktop version. You can take meetings from anywhere. Thanks you team.,5,0,,2019-12-06 19:47:53,
3c9be52d-1c42-4a9c-acef-4f665e181f8a,A Google user,Awesome app! I was able to get on an important conference call and view the presentation from the convenience of my car without missing it. 👍👍,5,0,11.5.0,2018-12-18 00:32:03,11.5.0
e9456e95-08c6-4ca7-a890-92dc31b3aff0,Srikhanth,There is an issue connecting via internet audio.I am able to hear others voice but my voice is not audible to anyone during calls.I checked all connectivity and still issue persists.Please look this as priority.,3,0,40.9.0,2020-09-07 12:01:14,40.9.0
a637524e-cebb-4c59-8b6b-cadcfd910079,Rajni Sinha,This app is all gone can't describe it too ...and ya I have a question can u tell me the another method to connect the audio system ...I attend the online classes but the voice cracks always and can't connect to audio too,1,0,40.6.0,2020-06-22 13:53:31,40.6.0
3484fe35-eed1-419d-8722-c9e786f02a06,Annie Soh,"Some interference but not much of a disturbance, we can hear each other clearly. It is probably very sensitive so picking up sounds in our backgrounds.",4,0,40.4.1,2020-04-29 05:13:47,40.4.1
0aa207d1-1e7e-4675-8e2e-5e34741fdfb8,Diane Vivian,Good Clarity good sound,5,0,44.9.1,2024-10-15 05:22:39,44.9.1
bb35e2df-912d-4b8d-82a6-74ae543ea2fe,Robert Bunbury,Massive difficulty joining the meeting and had to dial into a separate teleconference for audio. Join from web browser doesn't work. WebEx meetings are a complete waste of time.,1,3,41.7.1,2021-07-21 16:45:06,41.7.1
a92734ea-4da2-41b3-b38b-dea6b16b1609,Akesh Bhatnagar,"Great interface with several control features, easy to operate. Just one suggestion that when checking on the meeting details sometimes the ongoing meeting page gets hidden.",5,1,40.6.0,2020-06-09 14:28:29,40.6.0
0d4817c8-cb62-4157-a85d-55e5b60853cb,A Google user,"Audio quality extremely bad, audio with lot of noise, not at all clear, lot of disturbances, audio disconnecting frequently, lot of buzz, even taking too much time to connect & call me for connecting audio",1,0,40.2.3,2020-03-26 06:39:46,40.2.3
32b97d71-f82d-41b7-a7bf-5d47dc3d8ae7,Amanda A,the app disconnected multiple times during my new job orientation despite having strong internet connections. It was very frustrating and resulted in me missing a lot of information,2,0,41.4.0,2021-05-10 19:30:41,41.4.0
6e162cec-8ee7-4a9d-9836-8b6dfef89c49,Jan Hof,Instable app. Meetings suddenly stop. Randomly no video available in my personal room. My avatar was surprisingly displayed in a colleague's avatar. It is mandatory to use for my daytime job. Otherwise I would definitely switch to an alternative!!,2,2,41.2.1,2021-02-23 11:03:05,41.2.1
ba632585-3f67-40e9-ba88-ab0d35f81e10,crazy___ queens,When I'm using this app during my classes I watch other apps in the background while watching some ting in my background of my phone the conference were disconnected.. I this made me to rejoin the class.. so please rectify it..,2,0,40.9.1,2020-10-05 11:55:24,40.9.1
aa5676d3-71e2-476e-812f-7b010a167b29,Nitin Amlani,poor app voice issue problem many times occur.No student mute lock is there students can easily unmute them.Assign privilages for students is not given in mobile app.Its the most disgusting app kindly check that the updates are working properly first and then release.,1,1,40.11.0,2020-12-10 08:20:52,40.11.0
e789a135-5e28-4ed6-845f-0fdd0d2367ba,Linda Bergh,"Easy to hear. Clear to see, have to enlarge and move the screen to read and keep up. I'll use my computer instead of the phone next time. Overall, I liked it.",5,1,40.12.3,2021-01-07 22:47:51,40.12.3
424e3bcb-7f05-4827-825a-d60de4e3471f,Mohammed Ahmed,First time using this app. Very nice. Thanks,5,0,44.9.1,2024-10-16 18:45:51,44.9.1
52ea3e60-fb1e-4d94-ac64-9fb18e91a129,Sandeep Singh Aswal,"Most bad app I ever use for attending lecture.. voice are not audible, cracking and inappropriate . It only option for us to use this app. I never ever recommend to apply this for professional sector or for imp meeting and giving lectures",1,0,,2020-11-27 09:20:15,
a8410ee4-e5ad-4315-9109-2a9923c3dd5b,KUSH MODI,No it's not bad it's too good in these clearly we can see in the corona it's good but one thing to update that if anyone is typing in personal chat or everyone chat sho mark as typing and give option of delete chats and after viewing msg show the mark as read and give all participants too mute mikes of all except host,5,2,40.7.0,2020-07-06 06:19:41,40.7.0
dd9f4b61-f11d-403a-81e1-990927f13967,Jal mahimwala,"Was not able to log into the Ingersoll Rand virtual meeting on Webex, via the link provided by the company on my Ipad. Had to go through several steps and even then on Joining, on the screen could just see my name initials in a circle and the statement Waiting for others to join. On trying through my mobile phone, could join immediately via the link provided. Have faced this similar issue several times earlier. What should I do to avoid this happening in joining meetings in the future. Thanks",5,0,,2021-09-02 10:43:23,
c3c127b0-6772-45d5-9f8d-60aa4acfffba,Pramodh Rachuri,"When many people in the meeting unmute their mics or turn on their videos, the audio starts cracking for everyone in the call. Zoom works alot better in this situation.",3,0,40.9.1,2020-09-26 10:29:29,40.9.1
5b8803ad-5c3f-431f-af99-69d3cbfa4a39,Sergey Erkin,The worst communication experience ever. Don't even start me on how much data and battery it consumes. Some companies should stay in early 2000s and not try to do anything modern. The enterprise fumes are choking all the fun off of the idea of easy and productive online communication.,1,2,42.1.0,2022-01-17 10:44:22,42.1.0
ddd633ef-a5eb-4ce0-b8b0-f1f85cb48e24,Charles O,"Easy to Understand and Navigate but I am having issues playing back my recordings. It keeps saying ""payback not supported by this device"". Joining meetings is working fine just that I can't play the meeting recordings. Please help",2,0,41.7.0,2021-07-14 01:19:43,41.7.0
a33339c8-bdd6-433e-ad05-c02d4685df64,BVS RAGHAVA,Audio quality is not good..need to improve the quality of sound..lot of noise while usage..which makes long duration of meetings unable to listen..also causes headache.. noise filters must be improved more..,2,0,40.11.0,2020-12-02 11:32:19,40.11.0
76223a67-0e73-4171-b83e-a7cd208c46dc,James Rodriguez,"Overuses my cpu, overheats my phone, and uses my battery too much, and even with all that, the quality is still bad. Serviceable, but can be better.",2,0,41.2.0,2021-02-08 17:31:11,41.2.0
ca757bda-2f8c-498a-858b-512cbd20af39,vrushank hathi,No matter how much I Uninstall and re-download this app it just shows same old problem of not connecting me with the audio and video of the already going on meeting... Not happy with this.....,1,3,40.11.0,2020-11-25 18:06:34,40.11.0
191f8e84-f7f4-40a3-9594-c4d4a777f10a,Bandana Jha,"It has been working in good manner as i had been working from june on cisco but since the recent Update it has not been working so well.Many times i leave the meeting by myself and i don't know what's happening.Please see to it and fix this app in A correct manner. Please also keep a voice chat option available...Please remove the repetative notification of ""Your mic is muted.Unmute to speak"".Please fix this problem bcoz teacher doesn't admit me when the meeting room is locked",3,11,40.10.0,2020-10-21 06:10:46,40.10.0
0b48eacc-286c-4861-8474-f97c717b1933,A Google user,"Opens up another app to call in using data and it has got no way to toggle between Bluetooth and phone..also, call quality is very average tending mostly on the unreliable sidre",1,0,11.7.0,2019-01-29 17:30:25,11.7.0
c7dcc3ee-c83b-4eed-baa0-9fb3c531baed,Jaipal Singh,Sound is very clear,4,0,44.7.1,2024-08-22 09:15:27,44.7.1
1ea878fc-9463-4b77-b81e-3014c4ce050c,Jesi Cooper,"I give myexperience an A+. The sound was amazing. We could not use cameras due to high capacity in the room, however, I believe it was for the best! Thank you for such a productive app.",5,3,42.1.0,2022-01-26 21:32:11,42.1.0
e66b8ac0-9ee8-44a9-ab88-c655a2219ce0,Dewayne Matthews,Too many options thrown in my face upon downloading just to be able to view a web inarticulate. Zoom connects and only asks for your audio preferences...done.,2,1,40.12.0,2020-12-11 03:20:27,40.12.0
6e915ff8-f75b-4579-b4fd-6362c22c1a17,Tom McCoy,1st time using it and 2nd time using a meeting app. I used zoom before. Did not see the thing to click to write out a chat message. Using it on a LG android phone. Audio and video good. Just seemed cumbersome with the layout design.,3,0,41.10.0,2021-10-14 03:40:22,41.10.0
c26fed8d-c7a5-4762-bfcd-aa9d55c163c0,Taron Lee,It works. I was unable to full screen the video in any way so it just made following along during our training nearly impossible.,2,0,40.9.1,2020-09-25 22:47:26,40.9.1
4e1b406e-664c-4731-9172-d2ef60dd6d48,Melissa Mask,Takes up too much bandwidth. Can't manage video and audio with even just one other person. Don't have the same problem with Zoom.,2,0,40.4.3,2020-05-27 17:47:19,40.4.3
116bb613-cba6-46f8-a283-fca9767e3fea,Amogh A,Call me option doesn't work most of the times it takes ages to receive a call. All of a sudden internet audio goes mute and have to redial back again and again. So pathetic experience while attending any urgent meetings,2,4,41.12.0,2021-12-20 10:20:19,41.12.0
6c1b8f2f-36ea-45e8-ac0b-c226992a61b7,Obinna Agwu,Great audio experience,5,0,44.9.1,2024-10-03 18:25:42,44.9.1
4789bd79-8ad2-46ea-bf5d-4b245ac6cdad,Priyanshu Kumar,Worst meeting app i have ever seen . Everything is running in my phone like meet .ms teams and other apps perfectly except this one. Due to this app i have missing my classes .It takes a lot of time in sign in and joining .NEVER USE and never recommend someone...,1,3,41.10.1,2021-10-26 08:15:21,41.10.1
3388e0f4-b655-4596-85a2-47426f3d9088,Cassandra Hayes,"Had to take a meeting on my cell, which I thought might present connection problems, but I was very pleased and relieved that there were absolutely no audio or connection issues with WebEx.",5,0,43.1.0,2023-01-27 17:56:07,43.1.0
a1b07c02-0435-4c85-8608-a5c40e374dab,John Hoh,Does not seamlessly handle Bluetooth connectivity. Is very good for document sharing. Is otherwise our go to conferencing app for 2 to over 150 people.,3,1,43.7.0,2023-08-03 01:30:05,43.7.0
cb8acf67-cf8e-4bb8-a02f-11e04aa1fba6,Danielle Robinson,The Doctor was great! Straight to the point of why were having this meeting. Got alot of great information Things i thought i knew were false and vice versa. The webex is nice and clear. The sound was great!,5,0,,2021-03-26 00:13:07,
8a101c43-fcd9-4e1f-9447-2c968646d322,Adam Rycroft,The app wouldn't let me sign out. I had to uninstall and then reinstall just to sign out. Edit: after reinstalling I was now able to use the app to log out. Still concerning.,3,0,40.9.1,2020-10-05 18:04:09,40.9.1
5996697f-b5ed-4c6e-ad19-7ce4bcc8de60,Shaneice Teel,During this pandemic I think this app is a plus 100 it gives employers a good way to do interviews and hiring processes that you wouldn't be able to do without being face-to-face and this helps it and I think it's great,5,0,40.4.1,2020-05-01 21:07:23,40.4.1
5fa09c5a-4f69-400d-b858-e506f79c10a4,Fatty McRotten Tooth,Not easy to use. Instructions are none existent when joining a meeting. Zoom you can join & it's all right there no familiarity of the program is needed. This you need to study it before attempted use & then the instructions stink.,3,0,41.01.1,2021-02-04 14:01:34,41.01.1
01a7ac8f-2717-4efa-afbf-d69f5ac3ce4c,R B R Prakash,Best for online meetings and presentations. Another advantage is recording took less storage space. But consumes more data.,5,1,40.6.0,2020-06-10 11:59:48,40.6.0
4e286abe-b961-461c-a919-c5699319525b,A Google user,Now I know why my university is going to use someone else at the end of the semester I have had to use this app for 3 years and every update gets worse this week I had to view the assignment on my PC and hear the lecture through my cell phone.,1,0,39.2.1,2019-03-23 18:51:54,39.2.1
1610d3ef-19fe-49db-a23d-20c4e3dcb90e,OutdoorsGirl,This is strange. The app is wonderful and easy to us for old people even. This is easy way to go to court. I miss the old days. That's just me. I had absolutely no issues using this app. No stress. I'm very grateful to have used this app. 6 star app,5,2,42.11.0,2022-11-21 23:30:30,42.11.0
5cde04d0-f849-4e02-85c1-75f980515add,Paula Haley (Paula),"That was the smoothest and best experience but also first with an app like this. In such a dark time in my life, I was able to see and speak to my program interfering first time and it was like God walked into the room. Thanks Webex!",5,1,43.3.0,2023-02-28 22:26:57,43.3.0
3389fd59-72e6-47ea-9a23-72f71d1bcfee,Gowtham Sidharth,"I am unable to do anything if I login my phone's mic stops working, if I use it as a guest it is saying the server is insecure if the owners can fix the Bug I would really be very very happy",1,0,40.9.1,2020-10-01 11:13:00,40.9.1
75bbd296-d57b-43cc-8c90-a5793938bfb3,A Google user,Very pathetic use of this app. I was not able to join meeting though network and all were good. Not able to call in also. Very bad experience with this app.,1,2,11.5.0,2018-11-28 19:26:00,11.5.0
aa029995-03bf-41bb-b625-8fe1d4cb7070,Jade Ciroline,Logs out for no reason. Also video and sound just disappears without touching the computer. Buggy. Which is a problem when you're in important meetings.,1,0,42.11.0,2022-11-21 00:23:58,42.11.0
07354c1f-7469-4f10-bc69-a06a92a949c5,Denny Alexander,"Hi, I'm facing issue while using my earphone, my voice is not audible using internet audio. When I take earphone off, then my voice is audible. The earphone does not have any issue as I use it for other normal voice calls. Please help me fix this issue.",5,0,41.01.1,2021-02-03 11:17:43,41.01.1
0ebd9182-eeea-4aad-b8f7-742381cbbbe8,Natalie Marsh,Very easy to use! I like being able to use a meeting number instead of a URL. This app makes it possible for me to see my doctor without a 40+ minute drive.,5,1,40.9.1,2020-09-23 19:11:55,40.9.1
10e285ba-6653-4243-ac18-ad6f9ce1e4e5,Frederick Sherman Winning Team Ministry,"Thorough and fluid. Minimized buffering. I'm grateful this app and site is available to vets during this pandemic and the ongoing future to maintain consistency in our care. Also, affords clinicians the benefit of adhering to guidelines that associate interaction visually.",4,2,41.3.2,2021-04-15 18:26:24,41.3.2
7669c23c-d8d2-4055-b29b-f54d53fc6804,A Google user,client crashes and freezes regularly on pixel 2 xl. also call me function doesn't recognize digits when dialed to accept call. edit: digit recognition has been fixed.,4,0,39.5.0,2019-06-21 21:21:25,39.5.0
5b41ac1a-e4e6-4090-9050-08ae2ffdd987,Hiba Ahmed,"Very amazing! I can hear sounds clearly and no lagging,and no ads! Works very well on my ipad, although it is kind of not working on my Samsung tab S6 Lite, but pls improve it on androids. Thank u",4,0,43.6.0,2024-03-21 11:15:17,43.6.0
3583c3c2-8e00-490e-b1ae-e7222bbaf152,Emily Dodd,My first ever time using this app and it was so much easier to setup and navigate than the other apps out there. The connection was perfect and I cannot complain about anything. Good job!,5,0,43.11.0,2023-11-28 22:57:30,43.11.0
8aa93393-4e4d-4953-8f24-190da3dbd32b,A Google user,"The app disconnected my Bluetooth audio, so I was not able to participate hands free while driving. No readily apparent way to reconnect.",1,0,39.6.0,2019-09-03 19:22:23,39.6.0
a21743e4-faa5-4a3a-9f65-2de3ddef36c0,Linda Tuohy,"Found Cisco Webex very good clear picture and sound very clear also ,only thing that was happening a little bit was camera switched off and could see why, wifi seemed fine...",4,2,41.2.2,2021-03-04 15:16:19,41.2.2
331c249b-d0a5-4fa2-84fa-38b824dc7b7f,Alexander McIntosh,Audio changed output sources after we had a practice session on a government meeting open to the public. It was an extremely embarrassing situation that reflects negatively on our production and services. Would not recommend to be used by others.,2,5,41.11.0,2021-11-11 03:47:25,41.11.0
e0f7e549-8be6-4724-a7a6-b19ba587a5e2,Eric “Bear” Harris,Worked decently for the first time. Really annoying sound effect enter/exit the meeting that you should be able to enabled/disabled.,4,0,40.8.1,2020-08-24 20:01:27,40.8.1
